country,city,cityLabel,population,mayor,mayorLabel,genderLabel,birth,age,start_date,duration,birth_country,birth_countryLabel,birth_city,birth_cityLabel,city_lon,city_lat,birth_city_lon,birth_city_lat,distance
Germany,http://www.wikidata.org/entity/Q5870,Freital,39703.0,http://www.wikidata.org/entity/Q20164897,Uwe Rumberg,male,1958-07-26,62.0,2015-08-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q5870,Freital,13.65,51.016666666,13.65,51.016666666,0.0
Germany,http://www.wikidata.org/entity/Q3033,Göttingen,119801.0,http://www.wikidata.org/entity/Q18630268,Rolf-Georg Köhler,male,1951-11-27,69.0,2014-11-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3033,Göttingen,9.935555555,51.533888888,9.935555555,51.533888888,0.0
Germany,http://www.wikidata.org/entity/Q2904,Herne,156374.0,http://www.wikidata.org/entity/Q20970376,Frank Dudda,male,1963-05-15,57.0,2015-10-20,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2904,Herne,7.21897,51.54258,7.21897,51.54258,0.0
Germany,http://www.wikidata.org/entity/Q11301,Ennepetal,30075.0,http://www.wikidata.org/entity/Q22692300,Imke Heymann,female,1973-07-17,47.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2079,Leipzig,7.3425,51.302119444,12.383333333,51.333333333,351380.6307800326
Germany,http://www.wikidata.org/entity/Q4068,Stolberg,56792.0,http://www.wikidata.org/entity/Q18028629,Tim Grüttemeier,male,1980-10-25,40.0,2014-05-25,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1017,Aachen,6.233333333,50.766666666,6.083788,50.776207,10602.477113431878
Germany,http://www.wikidata.org/entity/Q14835,Bautzen,38329.0,http://www.wikidata.org/entity/Q21033666,Alexander Ahrens,male,1966-01-19,54.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q64,Berlin,14.423888888,51.181388888,13.383333333,52.516666666,164962.6341716029
Germany,http://www.wikidata.org/entity/Q365,Cologne,1085664.0,http://www.wikidata.org/entity/Q19285371,Henriette Reker,female,1956-12-09,64.0,2015-10-02,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q365,Cologne,6.957777777,50.942222222,6.957777777,50.942222222,0.0
Germany,http://www.wikidata.org/entity/Q6015,Sundern,27802.0,http://www.wikidata.org/entity/Q21029741,Ralph Brodel,male,1962-08-31,58.0,2015-09-13,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q258974,Bitburg,8.0,51.316666666,6.525555555,49.974722222,182092.1967946409
Germany,http://www.wikidata.org/entity/Q3822,Lünen,86449.0,http://www.wikidata.org/entity/Q22692593,Jürgen Kleine-Frauns,male,1967-04-10,53.0,2015-10-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q182208,Neuenkirchen,7.516666666,51.616666666,7.368888888,52.241111111,70219.05918685622
Germany,http://www.wikidata.org/entity/Q501875,Bremervörde,18528.0,http://www.wikidata.org/entity/Q21061097,Detlev Fischer,male,1960-01-01,60.0,2014-11-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q501875,Bremervörde,9.133333333,53.483333333,9.133333333,53.483333333,0.0
Germany,http://www.wikidata.org/entity/Q13896,Markgröningen,14785.0,http://www.wikidata.org/entity/Q20716301,Rudolf Kürner,male,1955-01-01,65.0,1990-01-01,30,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3085,Reutlingen,9.080833333,48.904722222,9.216666666,48.483333333,47915.133367632494
Germany,http://www.wikidata.org/entity/Q2838,Oberhausen,210829.0,http://www.wikidata.org/entity/Q21042186,Daniel Schranz,male,1974-10-15,46.0,2015-10-21,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2838,Oberhausen,6.8514,51.4699,6.8514,51.4699,0.0
Germany,http://www.wikidata.org/entity/Q490457,Rendsburg,28470.0,http://www.wikidata.org/entity/Q23041723,Pierre Gilgenast,male,1965-03-21,55.0,2012-10-01,8,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q490457,Rendsburg,9.664444444,54.304444444,9.664444444,54.304444444,0.0
Germany,http://www.wikidata.org/entity/Q2938,Leverkusen,163838.0,http://www.wikidata.org/entity/Q23041796,Uwe Richrath,male,1961-01-01,59.0,2015-10-21,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2938,Leverkusen,6.983333333,51.033333333,6.983333333,51.033333333,0.0
Germany,http://www.wikidata.org/entity/Q6842,Kleve,51845.0,http://www.wikidata.org/entity/Q21031680,Sonja Northing,female,1968-01-01,52.0,2015-10-21,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6842,Kleve,6.14,51.79,6.14,51.79,0.0
Germany,http://www.wikidata.org/entity/Q3958,Neubrandenburg,64086.0,http://www.wikidata.org/entity/Q19964274,Silvio Witt,male,1978-05-13,42.0,2015-04-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q20352,Neustrelitz,13.260833333,53.556944444,13.063611111,53.364722222,25085.3050469181
Germany,http://www.wikidata.org/entity/Q3828,Dessau-Roßlau,81237.0,http://www.wikidata.org/entity/Q19298417,Peter Kuras,male,1958-01-01,62.0,2014-01-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q487070,Dessau,12.233333,51.833333,12.246111111,51.834166666,885.6930389766387
Germany,http://www.wikidata.org/entity/Q4068,Stolberg,56792.0,http://www.wikidata.org/entity/Q18028629,Tim Grüttemeier,male,1980-01-01,40.0,2014-05-25,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1017,Aachen,6.233333333,50.766666666,6.083788,50.776207,10602.477113431878
Germany,http://www.wikidata.org/entity/Q11340,Sprockhövel,24747.0,http://www.wikidata.org/entity/Q21993601,Ulrich Winkelmann,male,1957-01-01,63.0,2014-01-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q11340,Sprockhövel,7.24401522,51.3614006,7.24401522,51.3614006,0.0
Germany,http://www.wikidata.org/entity/Q3004,Ingolstadt,136981.0,http://www.wikidata.org/entity/Q20963027,Christian Lösel,male,1974-09-23,46.0,2014-01-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1726,Munich,11.426111111,48.763611111,11.5755,48.137194444,70528.05044156047
Germany,http://www.wikidata.org/entity/Q4060,Hürth,60189.0,http://www.wikidata.org/entity/Q20973544,Dirk Breuer,male,1977-08-10,43.0,2015-10-21,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q4060,Hürth,6.876111111,50.8775,6.876111111,50.8775,0.0
Germany,http://www.wikidata.org/entity/Q1104,Hemer,34080.0,http://www.wikidata.org/entity/Q22811506,Michael Heilmann,male,1962-06-14,58.0,2016-02-16,4,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6938,Hof,7.766666666,51.383333333,11.916666666,50.316666666,315372.20634679537
Germany,http://www.wikidata.org/entity/Q2805,Krefeld,227020.0,http://www.wikidata.org/entity/Q23041748,Frank Meyer,male,1974-07-14,46.0,2015-10-21,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2805,Krefeld,6.566666666,51.333333333,6.566666666,51.333333333,0.0
Germany,http://www.wikidata.org/entity/Q3963,Fulda,68586.0,http://www.wikidata.org/entity/Q24574588,Heiko Wingenfeld,male,1973-10-04,47.0,2015-03-15,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3963,Fulda,9.6775,50.552777777,9.6775,50.552777777,0.0
Germany,http://www.wikidata.org/entity/Q14888,Ahaus,39223.0,http://www.wikidata.org/entity/Q23765798,Karola Voß,female,1963-01-01,57.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q14888,Ahaus,7.01344,52.07936,7.01344,52.07936,0.0
Germany,http://www.wikidata.org/entity/Q4149,Neustadt an der Weinstraße,53148.0,http://www.wikidata.org/entity/Q44413411,Marc Weigel,male,1978-09-16,42.0,2018-01-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q4149,Neustadt an der Weinstraße,8.19525,49.3443,8.19525,49.3443,0.0
Germany,http://www.wikidata.org/entity/Q3955,Weimar,65090.0,http://www.wikidata.org/entity/Q50359380,Peter Kleine,male,1972-09-26,48.0,2018-07-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q530794,Sömmerda,11.316666666,50.983333333,11.116944444,51.161666666,24280.745528553267
Germany,http://www.wikidata.org/entity/Q504513,Bad Brückenau,6449.0,http://www.wikidata.org/entity/Q27490800,Q27490800,female,1954-08-30,66.0,2010-11-01,10,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q517872,Tiefenbach,9.787111111,50.309111111,13.398888888,48.624444444,321882.05170031986
Germany,http://www.wikidata.org/entity/Q3771,Gütersloh,100194.0,http://www.wikidata.org/entity/Q26772941,Henning Schulz,male,1972-10-16,48.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2112,Bielefeld,8.383333333,51.9,8.533333333,52.016666666,16578.022692912542
Germany,http://www.wikidata.org/entity/Q6829,Speyer,50378.0,http://www.wikidata.org/entity/Q55131942,Stefanie Seiler,female,1983-01-01,37.0,2019-01-01,1,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6829,Speyer,8.431111111,49.319444444,8.431111111,49.319444444,0.0
Germany,http://www.wikidata.org/entity/Q2843,Lübeck,217198.0,http://www.wikidata.org/entity/Q43342106,Jan Lindenau,male,1979-06-14,41.0,2018-05-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2843,Lübeck,10.686388888,53.869722222,10.686388888,53.869722222,0.0
Germany,http://www.wikidata.org/entity/Q23007,Leimen,26968.0,http://www.wikidata.org/entity/Q30227609,Hans D. Reinwald,male,1968-12-07,52.0,2016-01-01,4,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1040,Karlsruhe,8.691111111,49.348055555,8.4,49.016666666,42528.798565802776
Germany,http://www.wikidata.org/entity/Q545340,Hohen Neuendorf,26159.0,http://www.wikidata.org/entity/Q23788244,Steffen Apelt,male,1962-08-25,58.0,2016-03-01,4,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q44498,Weißwasser,13.283055555,52.666666666,14.633055555,51.5,159417.12353536018
Germany,http://www.wikidata.org/entity/Q2833,Freiburg im Breisgau,230241.0,http://www.wikidata.org/entity/Q52733438,Martin Horn,male,1984-11-07,36.0,2018-07-02,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q22953,Annweiler am Trifels,7.849722222,47.994722222,7.966666666,49.203333333,134676.37098942706
Germany,http://www.wikidata.org/entity/Q516552,Babenhausen,16834.0,http://www.wikidata.org/entity/Q46907283,Achim Knoke,male,1969-01-01,51.0,2014-09-28,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q242195,Bad Driburg,8.953263888,49.962361111,9.016666666,51.733333333,197062.9885432628
Germany,http://www.wikidata.org/entity/Q2942,Solingen,159360.0,http://www.wikidata.org/entity/Q23060020,Tim Kurzbach,male,1978-04-27,42.0,2015-10-29,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2942,Solingen,7.083333333,51.166666666,7.083333333,51.166666666,0.0
Germany,http://www.wikidata.org/entity/Q3750,Gera,94152.0,http://www.wikidata.org/entity/Q52341819,Julian Vonarb,male,1972-02-07,48.0,2018-07-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2833,Freiburg im Breisgau,12.08242,50.87818,7.849722222,47.994722222,443808.4770811178
Germany,http://www.wikidata.org/entity/Q3046,Pforzheim,125542.0,http://www.wikidata.org/entity/Q29867098,Peter Boch,male,1980-04-29,40.0,2017-08-01,3,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q505433,Waldshut-Tiengen,8.705,48.895,8.214444444,47.623055555,146048.3695121978
Germany,http://www.wikidata.org/entity/Q3150,Jena,111407.0,http://www.wikidata.org/entity/Q52376077,Thomas Nitzsche,male,1975-12-01,45.0,2018-07-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q196996,Zeulenroda,11.586388888,50.927222222,11.979977777,50.648752777,41592.78215337912
Germany,http://www.wikidata.org/entity/Q12062,Torgau,20065.0,http://www.wikidata.org/entity/Q28739846,Romina Barth,female,1983-01-01,37.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q12062,Torgau,13.005555555,51.560277777,13.005555555,51.560277777,0.0
Germany,http://www.wikidata.org/entity/Q1711,Potsdam,178089.0,http://www.wikidata.org/entity/Q60225190,Mike Schubert,male,1973-02-03,47.0,2018-11-28,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q16008,Schwedt/Oder,13.066666666,52.4,14.283055555,53.063055555,110434.16396830589
Germany,http://www.wikidata.org/entity/Q3042,Offenbach am Main,128744.0,http://www.wikidata.org/entity/Q40906565,Felix Schwenke,male,1979-05-27,41.0,2018-01-21,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1794,Frankfurt am Main,8.766666666,50.1,8.679722222,50.113611111,6401.338044356808
Germany,http://www.wikidata.org/entity/Q3150,Jena,111407.0,http://www.wikidata.org/entity/Q52376077,Thomas Nitzsche,male,1975-12-01,45.0,2018-07-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q196996,Zeulenroda,11.586388888,50.927222222,11.98377,50.65278,41439.74407535255
Germany,http://www.wikidata.org/entity/Q1709,Schwerin,95818.0,http://www.wikidata.org/entity/Q27514466,Rico Badenschier,male,1978-07-18,42.0,2016-11-01,4,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2795,Chemnitz,11.416666666,53.633333333,12.916666666,50.833333333,327962.62998113636
Germany,http://www.wikidata.org/entity/Q2749,Augsburg,295135.0,http://www.wikidata.org/entity/Q28937708,Eva Weber,female,1977-05-31,43.0,2020-05-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q165015,Wangen im Allgäu,10.898333333,48.371666666,9.834166666,47.685833333,110065.60231718338
Germany,http://www.wikidata.org/entity/Q6931,Böblingen,50155.0,http://www.wikidata.org/entity/Q57959440,Q57959440,male,1980-06-23,40.0,2018-04-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6931,Böblingen,9.0,48.683333,9.0,48.683333,0.0
Germany,http://www.wikidata.org/entity/Q520119,Gernsbach,14296.0,http://www.wikidata.org/entity/Q57421937,Julian Christ,male,1987-04-30,33.0,2017-01-01,3,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1826180,Lindenfels,8.334166666,48.763333333,8.780277777,49.684861111,107514.7978037442
Germany,http://www.wikidata.org/entity/Q11293,Schwelm,28542.0,http://www.wikidata.org/entity/Q23561657,Gabriele Grollmann-Mock,female,1959-06-27,61.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3069,Bottrop,7.297180555,51.29045,6.925269444,51.52325,36612.99723247233
Germany,http://www.wikidata.org/entity/Q2978,Regensburg,152610.0,http://www.wikidata.org/entity/Q56490321,Gertrud Maltz-Schwarzfischer,female,1960-01-01,60.0,2020-05-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q160986,Münchberg,12.083333333,49.016666666,11.785694444,50.183111111,131505.28561009825
Germany,http://www.wikidata.org/entity/Q7022,Fellbach,45671.0,http://www.wikidata.org/entity/Q27062770,Gabriele Zull,female,1967-02-23,53.0,2016-11-02,4,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3806,Tübingen,9.275833333,48.808611111,9.055555555,48.52,35963.058176083076
Germany,http://www.wikidata.org/entity/Q6837,Lutherstadt Wittenberg,46008.0,http://www.wikidata.org/entity/Q41795233,Torsten Zugehör,male,1972-03-24,48.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6837,Lutherstadt Wittenberg,12.6484,51.8671,12.6484,51.8671,0.0
Germany,http://www.wikidata.org/entity/Q26357,Bogen,10263.0,http://www.wikidata.org/entity/Q53672793,Franz Schedlbauer,male,1954-01-19,66.0,2002-01-01,18,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q26357,Bogen,12.683333333,48.916666666,12.683333333,48.916666666,0.0
Germany,http://www.wikidata.org/entity/Q14891,Suhl,36955.0,http://www.wikidata.org/entity/Q65658911,André Knapp,male,1973-08-30,47.0,2018-07-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q489147,Schmalkalden,10.693055555,50.610555555,10.45,50.716666666,20848.45679671799
Germany,http://www.wikidata.org/entity/Q2865,Kassel,201585.0,http://www.wikidata.org/entity/Q33262484,Christian Geselle,male,1976-03-07,44.0,2017-07-22,3,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2865,Kassel,9.497916666,51.315777777,9.497916666,51.315777777,0.0
Germany,http://www.wikidata.org/entity/Q6938,Hof,45930.0,http://www.wikidata.org/entity/Q84084611,Eva Döhla,female,1972-01-01,48.0,2020-05-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2999,Würzburg,11.916666666,50.316666666,9.929444444,49.794444444,153702.99137581966
Germany,http://www.wikidata.org/entity/Q3869,Marburg,76851.0,http://www.wikidata.org/entity/Q2427382,Thomas Spies,male,1962-06-27,58.0,2015-12-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3869,Marburg,8.766666666,50.816666666,8.766666666,50.816666666,0.0
Germany,http://www.wikidata.org/entity/Q3978,Dormagen,64335.0,http://www.wikidata.org/entity/Q17123049,Erik Lierenfeld,male,1986-01-01,34.0,2014-01-01,6,,,,,6.84,51.0964,,,
Germany,http://www.wikidata.org/entity/Q9536,Bad Doberan,12491.0,http://www.wikidata.org/entity/Q66566298,Jochen Arenz,male,1965-01-01,55.0,2019-03-21,1,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1718,Düsseldorf,11.905277777,54.106944444,6.772380555,51.231144444,471994.77704583935
Germany,http://www.wikidata.org/entity/Q3834,Konstanz,84760.0,http://www.wikidata.org/entity/Q2475635,Uli Burchardt,male,1971-02-01,49.0,2012-09-10,8,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3834,Konstanz,9.175277777,47.663333333,9.175277777,47.663333333,0.0
Germany,http://www.wikidata.org/entity/Q628304,Schöningen,11306.0,http://www.wikidata.org/entity/Q19917818,Henry Bäsecke,male,1956-12-08,64.0,2012-03-01,8,,,,,10.96745,52.13802,,,
Germany,http://www.wikidata.org/entity/Q21159,Husum,23189.0,http://www.wikidata.org/entity/Q64151954,Uwe Schmitz,male,,,2011-09-01,9,,,,,9.051111111,54.476944444,,,
Germany,http://www.wikidata.org/entity/Q502378,Freyung,7166.0,http://www.wikidata.org/entity/Q15942755,Olaf Heinrich,male,1979-02-23,41.0,2008-01-01,12,,,,,13.5475,48.8075,,,
Germany,http://www.wikidata.org/entity/Q2066,Essen,583109.0,http://www.wikidata.org/entity/Q2425595,Thomas Kufen,male,1973-08-05,47.0,2015-01-01,5,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2066,Essen,7.013055555,51.450833333,7.013055555,51.450833333,0.0
Germany,http://www.wikidata.org/entity/Q4031,Rüsselsheim am Main,65440.0,http://www.wikidata.org/entity/Q63413017,Udo Bausch,male,1956-01-13,64.0,2018-01-01,2,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1794,Frankfurt am Main,8.411944444,49.995,8.679722222,50.113611111,23276.830204299993
Germany,http://www.wikidata.org/entity/Q4090,Sankt Augustin,55767.0,http://www.wikidata.org/entity/Q99429903,Max Leitterstorf,male,1985-01-01,35.0,2020-11-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q586,Bonn,7.186666666,50.77,7.099722222,50.733888888,7333.835439012094
Germany,http://www.wikidata.org/entity/Q6483,Sebnitz,9432.0,http://www.wikidata.org/entity/Q79859024,Q79859024,male,1964-08-15,56.0,1993-01-01,27,,,,,14.283333333,50.966666666,,,
Germany,http://www.wikidata.org/entity/Q6961,Hennef (Sieg),47339.0,http://www.wikidata.org/entity/Q100235795,Mario Dahm,male,1989-08-17,31.0,2020-11-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q586,Bonn,7.283333333,50.783333333,7.099722222,50.733888888,14075.075560437228
Germany,http://www.wikidata.org/entity/Q502786,Eschenbach in der Oberpfalz,4056.0,http://www.wikidata.org/entity/Q79398861,Peter Lehr,male,,,2008-01-01,12,,,,,11.830555555,49.754722222,,,
Germany,http://www.wikidata.org/entity/Q4077,Görlitz,56324.0,http://www.wikidata.org/entity/Q18334593,Octavian Ursu,male,1967-10-28,53.0,2019-08-01,1,http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q19660,Bucharest,14.987222222,51.152777777,26.083333333,44.4,1118215.8394603943
Germany,http://www.wikidata.org/entity/Q490665,Arnstadt,27304.0,http://www.wikidata.org/entity/Q2641977,Alexander Dill,male,1964-01-01,56.0,2012-06-01,8,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q490665,Arnstadt,10.946388888,50.834166666,10.946388888,50.834166666,0.0
Germany,http://www.wikidata.org/entity/Q158523,Ehingen,26259.0,http://www.wikidata.org/entity/Q2641776,Alexander Baumann,male,1962-02-18,58.0,2010-10-10,10,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q61942,Bad Mergentheim,9.723611111,48.283333333,9.766666666,49.5,135339.44604031977
Germany,http://www.wikidata.org/entity/Q205929,Ilmenau,39017.0,http://www.wikidata.org/entity/Q2699234,Gerd-Michael Seeber,male,1949-07-29,71.0,1990-01-01,30,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q205929,Ilmenau,10.914166666,50.687222222,10.914166666,50.687222222,0.0
Germany,http://www.wikidata.org/entity/Q2880,Hamm,179111.0,http://www.wikidata.org/entity/Q2424847,Thomas Hunsteger-Petermann,male,1953-09-05,67.0,1999-10-01,21,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q20826154,Heessen,7.816666666,51.666666666,7.83138889,51.70638889,4535.309242479733
Germany,http://www.wikidata.org/entity/Q522492,Arnis,284.0,http://www.wikidata.org/entity/Q19329204,Bernd Kugler,male,,,2008-01-01,12,,,,,9.931388888,54.63,,,
Germany,http://www.wikidata.org/entity/Q3050,Recklinghausen,112267.0,http://www.wikidata.org/entity/Q17522029,Christoph Tesche,male,1962-03-31,58.0,2014-06-23,6,,,,,7.2,51.616666666,,,
Germany,http://www.wikidata.org/entity/Q200640,Gescher,17205.0,http://www.wikidata.org/entity/Q42760117,Thomas Kerkhoff,male,1981-01-01,39.0,2015-09-13,5,,,,,7.005555555,51.956944444,,,
Germany,http://www.wikidata.org/entity/Q83199,Gerabronn,4270.0,http://www.wikidata.org/entity/Q42862448,Christian Mauch,male,,,2017-05-02,3,,,,,9.920277777,49.249444444,,,
Germany,http://www.wikidata.org/entity/Q10780,Grimma,28180.0,http://www.wikidata.org/entity/Q16220875,Matthias Berger,male,1968-01-02,52.0,2001-01-01,19,,,,,12.725277777,51.238611111,,,
Germany,http://www.wikidata.org/entity/Q505920,Erbach,13453.0,http://www.wikidata.org/entity/Q22343734,Q22343734,male,,,2011-01-01,9,,,,,9.887777777,48.328055555,,,
Germany,http://www.wikidata.org/entity/Q6998,Freising,48634.0,http://www.wikidata.org/entity/Q2437760,Tobias Eschenbacher,male,1977-09-01,43.0,2012-05-01,8,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1726,Munich,11.748888888,48.402777777,11.5755,48.137194444,32214.842435933173
Germany,http://www.wikidata.org/entity/Q574170,Ludwigsfelde,26112.0,http://www.wikidata.org/entity/Q99737948,Q99737948,male,,,2015-01-01,5,,,,,13.266666666,52.299722222,,,
Germany,http://www.wikidata.org/entity/Q31872,Moosburg an der Isar,18510.0,http://www.wikidata.org/entity/Q79113128,Anita Meinelt,female,,,2002-01-01,18,,,,,11.933333333,48.466666666,,,
Germany,http://www.wikidata.org/entity/Q623464,Bad Kötzting,7498.0,http://www.wikidata.org/entity/Q79116302,Markus Hofmann,male,1975-01-01,45.0,2014-05-01,6,,,,,12.855,49.176944444,,,
Germany,http://www.wikidata.org/entity/Q256669,Altötting,12969.0,http://www.wikidata.org/entity/Q67873784,Herbert Hofauer,male,1956-12-18,64.0,1995-01-01,25,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q256669,Altötting,12.678333333,48.226666666,12.678333333,48.226666666,0.0
Germany,http://www.wikidata.org/entity/Q255888,Hauzenberg,11649.0,http://www.wikidata.org/entity/Q28914890,Gudrun Donaubauer,female,1965-04-09,55.0,2012-01-01,8,,,,,13.623611111,48.651666666,,,
Germany,http://www.wikidata.org/entity/Q268485,Sulingen,12842.0,http://www.wikidata.org/entity/Q27884961,Q27884961,male,,,2013-11-29,7,,,,,8.8,52.666666666,,,
Germany,http://www.wikidata.org/entity/Q3085,Reutlingen,115966.0,http://www.wikidata.org/entity/Q61935566,Thomas Keck,male,1963-01-01,57.0,2019-02-24,1,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3085,Reutlingen,9.216666666,48.483333333,9.216666666,48.483333333,0.0
Germany,http://www.wikidata.org/entity/Q545359,Pfarrkirchen,12677.0,http://www.wikidata.org/entity/Q67014129,Wolfgang Beißmann,male,1976-11-27,44.0,2014-05-01,6,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q253236,Simbach am Inn,12.9443,48.44195,13.023055555,48.265555555,20464.608531967166
Germany,http://www.wikidata.org/entity/Q516567,Kappeln,8619.0,http://www.wikidata.org/entity/Q19203376,Heiko Traulsen,male,1958-01-01,62.0,2010-01-04,10,,,,,9.931111111,54.661388888,,,
Germany,http://www.wikidata.org/entity/Q3865,Villingen-Schwenningen,85181.0,http://www.wikidata.org/entity/Q57814405,Q57814405,male,1963-03-18,57.0,2019-01-01,1,,,,,8.458611111,48.060277777,,,
Germany,http://www.wikidata.org/entity/Q12449,Lohmar,30363.0,http://www.wikidata.org/entity/Q99773196,Claudia Wieja,female,1965-09-07,55.0,2020-11-01,0,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q365,Cologne,7.2166,50.841480555,6.957777777,50.942222222,21383.092488566817
Germany,http://www.wikidata.org/entity/Q9306,Eberswalde,40387.0,http://www.wikidata.org/entity/Q15810536,Friedhelm Boginski,male,1955-01-01,65.0,2006-12-01,14,,,,,13.833055555,52.833055555,,,
Germany,http://www.wikidata.org/entity/Q81905,Eislingen/Fils,20885.0,http://www.wikidata.org/entity/Q43371082,Klaus Heininger,male,,,2010-01-01,10,,,,,9.706666666,48.693333333,,,
